id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
153840,ETH-2014-2-12696-4,2014,FALSE,Clear,2,2-12696,11936,"Borana - Burji, Gabra",12696,12696,"Borana - Burji, Gabra",1445,591,Borana,553080,4463,"Burji, Gabra",1,"""BBC Monitoring Africa,2014-06-19,Two killed, one missing following attack along Kenya-Ethiopia border""",BBC Monitoring Africa,6/19/2014,"Two killed, one missing following attack along Kenya-Ethiopia border",Moyale OCPD Thomas Atuti,2,Dofano grazing zone,"Dofano grazing zone between Antuta and Kate settlements, about 40 kilometres from Moyale town",Marsabit county,Moyale Constituency,3.385536,39.013853,POINT (39.013853 3.385536),134359,Kenya,501,Africa,1,1,6/18/2014 0:00,6/18/2014 0:00,0,0,0,2,2,2,2
153865,ETH-2014-2-435-15,2014,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""PNA (Philippines News Agency),2014-06-01,Roundup: Families displaced, houses burned as inter-ethnic clashes escalate in N. Kenya By Fabian Mangera and Stephen Ingati""",PNA (Philippines News Agency),6/1/2014,"Roundup: Families displaced, houses burned as inter-ethnic clashes escalate in N. Kenya By Fabian Mangera and Stephen Ingati",not given,1,Rhamu Town,Rhamu town on the Mandera side,Mandera county,Mandera North Constituency,3.931881,41.225615,POINT (41.225615 3.931881),135083,Kenya,501,Africa,1,1,5/30/2014 0:00,5/30/2014 0:00,0,0,0,1,1,1,1
153873,ETH-2014-2-435-16,2014,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""All Africa,2014-06-04,Mandera Security Teams Grapple With Resurgence of Inter-Clan Clashes""",All Africa,6/4/2014,Mandera Security Teams Grapple With Resurgence of Inter-Clan Clashes,"not clear, probably Wajir governor Ahmed Abdullahi",3,Mandera West Constituency,Dandu in Mandera West,Mandera county,Mandera West Constituency,3.424,40.228,POINT (40.228000 3.424000),134361,Kenya,501,Africa,1,1,5/28/2014 0:00,5/28/2014 0:00,0,2,0,0,2,2,2
153875,ETH-2014-2-435-17,2014,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""All Africa,2014-06-23,Police Arrest 19 Foreigners""",All Africa,6/23/2014,Police Arrest 19 Foreigners,"Mandera County Police Commander, Noah Mwivanda ",3,Banisa Constituency,"Malka mare, Banisa Sub County in Mandera County ",Mandera county,Banisa Constituency,3.9,40.3,POINT (40.300000 3.900000),135081,Kenya,501,Africa,1,1,6/23/2014 0:00,6/23/2014 0:00,1,0,0,0,1,1,1
153878,ETH-2014-2-435-18,2014,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""All Africa,2014-08-15,Three Dead in Fresh Clan Attacks in Mandera""",All Africa,8/15/2014,Three Dead in Fresh Clan Attacks in Mandera,"
Area DC Samuel Mwati ",1,Choroko locality,"Chiroqo village, Banisa sub-county in Mandera county",Mandera county,Banisa Constituency,3.979469,40.53832,POINT (40.538320 3.979469),135082,Kenya,501,Africa,1,1,8/15/2014 0:00,8/15/2014 0:00,0,0,0,3,3,3,3
153892,ETH-2014-2-435-19,2014,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""All Africa,2014-08-26,Five Arrested As Mandera Fighting Leaves Two Dead""",All Africa,8/26/2014,Five Arrested As Mandera Fighting Leaves Two Dead,Police Spokesperson Zipporah Mboroki,4,Mandera county,Mandera,Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,1,1,8/25/2014 0:00,8/25/2014 0:00,0,0,0,1,1,1,1
153901,ETH-2014-2-435-20,2014,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""Xinhua News Agency,2014-09-08,At least 42 killed, 68 injured in inter-clan clashes in N. Kenya: KRCS""",Xinhua News Agency,9/8/2014,"At least 42 killed, 68 injured in inter-clan clashes in N. Kenya: KRCS",The Kenya Red Cross Society (KRCS),4,Mandera county,Mandera county,Mandera county,,3.366667,40.7,POINT (40.700000 3.366667),134362,Kenya,501,Africa,2,4,8/23/2014 0:00,9/8/2014 0:00,0,0,0,0,0,2,0
153965,ETH-2014-2-435-21,2014,TRUE,Clear,2,2-435,4953,Degodia - Garre,435,5563,Degodia - Garre,1787,918,Degodia,1963,1079,Garre,1,"""All Africa,2014-10-06,Man Killed in Mandera""",All Africa,10/6/2014,Man Killed in Mandera,county commissioner Alex ole Nkoyo,2,Rhamu Town,"Bula Dawa, Rhamu subcounty, Mandera",Mandera county,Mandera North Constituency,3.931881,41.225615,POINT (41.225615 3.931881),135083,Kenya,501,Africa,1,1,10/4/2014 0:00,10/4/2014 0:00,0,0,0,0,0,1,0
153967,UGA-2014-2-151-4,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-01-07,Bandits kill herder in village attack""",Daily Nation,1/7/2014,Bandits kill herder in village attack,Turkana East police boss Mathew Mang’ira,3,Turkana East Constituency,Lokwamusin village in Turkana East,Turkana county,Turkana East Constituency,1.4,36.3,POINT (36.300000 1.400000),131473,Kenya,501,Africa,1,1,1/6/2014 0:00,1/6/2014 0:00,0,0,0,0,0,1,0
153969,UGA-2014-2-151-5,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-01-26,Four killed as livestock thieves ambush herdsmen""",Daily Nation,1/26/2014,Four killed as livestock thieves ambush herdsmen,area police boss Kipsang Changach,1,Juluk locality,Juluk in Turkana South sub-county,Turkana county,Turkana South Constituency,2.164405,35.408682,POINT (35.408682 2.164405),132911,Kenya,501,Africa,1,1,1/25/2014 0:00,1/25/2014 0:00,0,0,0,1,1,1,1
153970,KEN-2014-2-117-1,2014,FALSE,Clear,2,2-117,4672,Dassanetch - Turkana,117,5282,Dassanetch - Turkana,1574,713,Dassanetch,1554,693,Turkana,1,"""Daily Nation,2014-02-10,Two Ethiopian raiders killed by reservists""",Daily Nation,2/10/2014,Two Ethiopian raiders killed by reservists,Turkana North police boss Bernard Nyakwaka,3,Turkana North Constituency,Kokuro division in Turkana North sub-county,Turkana county,Turkana North Constituency,4,35.5,POINT (35.500000 4.000000),135792,Kenya,501,Africa,1,2,2/8/2014 0:00,2/9/2014 0:00,2,0,0,0,2,2,2
153973,UGA-2014-2-151-6,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,4,"""All Africa,2014-03-17,Four Killed in Turkana Bandit Attack"";""All Africa,2014-03-17,Security Beefed Up in Pokot, Turkana Border Over Killings"";""All Africa,2014-03-18,GSU Officers Deployed to Pokot, Turkana Border"";""All Africa,2014-03-24,Turkana Plea for More Guns""",All Africa;All Africa;All Africa;All Africa,2014-03-17;2014-03-17;2014-03-18;2014-03-24,"Four Killed in Turkana Bandit Attack;Security Beefed Up in Pokot, Turkana Border Over Killings;GSU Officers Deployed to Pokot, Turkana Border;Turkana Plea for More Guns",resident; Turkana South Police boss Kipsang Changach,2,Kakong locality,Kakong area in Turkana South,Turkana county,Turkana South Constituency,1.874009,35.646142,POINT (35.646142 1.874009),132192,Kenya,501,Africa,1,1,3/16/2014 0:00,3/16/2014 0:00,0,4,0,0,4,7,3
153975,UGA-2014-2-151-7,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-04-10,TURKANA - Learning hit in border land clashes""",Daily Nation,4/10/2014,TURKANA - Learning hit in border land clashes,"Mr Kipsang Sang’ach, the Turkana South sub-county police boss",1,Kainuk locality,"a village in Kainuk, a border region [between Turkana and West Pokot]",Turkana county,Turkana South Constituency,1.806103,35.572075,POINT (35.572075 1.806103),132192,Kenya,501,Africa,1,2,4/2/2014 0:00,4/4/2014 0:00,0,0,0,1,1,1,1
153977,UGA-2014-2-151-8.1,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-04-10,TURKANA - Learning hit in border land clashes""",Daily Nation,4/10/2014,TURKANA - Learning hit in border land clashes,"Mr Kipsang Sang’ach, the Turkana South sub-county police boss.

(...) Five other people were killed, four injured and about 1,000 head of cattle stolen on Friday when raiders attacked Nakwomoru and Kaputir locations in Turkana South sub-county",1,Nakwamoru locality,Nakwomoru and Kaputir locations in Turkana South sub-county,Turkana county,Turkana South Constituency,2.063728,35.42007,POINT (35.420070 2.063728),132911,Kenya,501,Africa,1,1,4/4/2014 0:00,4/4/2014 0:00,0,0,0,3,3,2,3
153978,UGA-2014-2-151-9,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-04-10,TURKANA - Learning hit in border land clashes""",Daily Nation,4/10/2014,TURKANA - Learning hit in border land clashes,Security officers in the region,6,Kenya,Turkana and West Pokot border area,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,2,2,4/2/2014 0:00,4/4/2014 0:00,0,0,0,0,0,4,0
153980,UGA-2014-2-151-10,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-05-07,TURKANA - Herders on peace mission shot dead""",Daily Nation,5/7/2014,TURKANA - Herders on peace mission shot dead,Area police boss Kipsang Changach,2,Kaputir locality,Lokwar village in Kaptir Location Turkana South Sub County,Turkana county,Turkana South Constituency,2.076558,35.455778,POINT (35.455778 2.076558),132911,Kenya,501,Africa,1,1,5/6/2014 0:00,5/6/2014 0:00,3,0,0,0,3,3,3
153984,UGA-2014-2-151-11,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-05-17,Raiders kill herder, steal animals""",Daily Nation,5/17/2014,"Raiders kill herder, steal animals","locals, Samburu County commissioner Nyakwanga",2,Nachola hill,"Nachola village, Baragoi, Samburu County",Samburu county,Samburu North Constituency,1.782758,36.712356,POINT (36.712356 1.782758),132194,Kenya,501,Africa,1,1,5/17/2014 0:00,5/17/2014 0:00,0,1,0,0,1,1,1
153986,UGA-2014-2-151-12,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-05-27,TURKANA - 400 families displaced in armed conflict receive aid""",Daily Nation,5/27/2014,TURKANA - 400 families displaced in armed conflict receive aid,"Turkana South sub-county commissioner Elijah Kodo, Red Cross",6,Kenya,Turkana & Pokot counties,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,2,5,3/20/2014 0:00,5/27/2014 0:00,0,0,0,0,0,6,0
153991,UGA-2014-2-151-13,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2014-06-16,Two Raiders Shot Dead""",All Africa,6/16/2014,Two Raiders Shot Dead,Ombolion location chief Joseph Korkimul,6,Kenya,Akariamet village on Pokot-Turkana border,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,1,1,6/15/2014 0:00,6/15/2014 0:00,0,0,0,2,2,2,2
153995,UGA-2014-2-151-14,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-06-20,TURKANA - Four killed as raiders strike village""",Daily Nation,6/20/2014,TURKANA - Four killed as raiders strike village,East Pokot Sub-County Commissioner Daniel Kirui,4,Turkana county,"Kulel village, Turkana ",Turkana county,,3.2,35.466667,POINT (35.466667 3.200000),134351,Kenya,501,Africa,1,1,6/18/2014 0:00,6/18/2014 0:00,0,0,0,4,4,4,4
153996,UGA-2014-2-151-15,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-06-20,TURKANA - Four killed as raiders strike village""",Daily Nation,6/20/2014,TURKANA - Four killed as raiders strike village,not clear from reporting,4,Turkana county,"Sirata village, Turkana",Turkana county,,3.2,35.466667,POINT (35.466667 3.200000),134351,Kenya,501,Africa,1,2,6/10/2014 0:00,6/13/2014 0:00,0,0,0,0,0,2,0
154001,UGA-2014-2-151-16,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2014-07-21,RaidersKill Six People, Injure Eight Along Turkana-Pokot Border""",All Africa,7/21/2014,"RaidersKill Six People, Injure Eight Along Turkana-Pokot Border",Katoruk area chief Emmanuel Siwale,3,Loima Constituency,Lonyangaring Village in Loima district,Turkana county,Loima Constituency,2.8,35,POINT (35.000000 2.800000),133631,Kenya,501,Africa,1,1,7/18/2014 0:00,7/18/2014 0:00,0,0,0,3,3,3,3
154002,UGA-2014-2-151-17,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2014-09-22,Man Killed By TurkanaRaiders""",All Africa,9/22/2014,Man Killed By TurkanaRaiders,Ombolion area chief Joseph Korkimul,4,West Pokot county,Lonyangelem village in West Pokot,West Pokot county,,1.75,35.25,POINT (35.250000 1.750000),132191,Kenya,501,Africa,1,1,9/21/2014 0:00,9/21/2014 0:00,1,0,0,0,1,1,1
154008,UGA-2014-2-151-18,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,2,"""Daily Nation,2014-09-24,TURKANA : Villages tense after four herders shot dead in fresh raids"";""All Africa,2014-10-06,Turkana Raids Force Villagers to Stay Indoors""",Daily Nation;All Africa,2014-09-24;2014-10-06,TURKANA : Villages tense after four herders shot dead in fresh raids;Turkana Raids Force Villagers to Stay Indoors,Chief Josephat Lopalal,4,Baringo county,"Silale Village, Baringo",Baringo county,,0.683333,35.933333,POINT (35.933333 0.683333),130752,Kenya,501,Africa,1,1,9/23/2014 0:00,9/23/2014 0:00,2,0,0,0,2,3,2
154009,UGA-2014-2-151-19,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-09-24,TURKANA : Villages tense after four herders shot dead in fresh raids""",Daily Nation,9/24/2014,TURKANA : Villages tense after four herders shot dead in fresh raids,Kaputir Chief Charles Lopuya,2,Turkwel locality,"near the Turkwel Hydro Power Plant, Turkana South Sub-County",Turkana county,Turkana South Constituency,2.916835,35.401821,POINT (35.401821 2.916835),133631,Kenya,501,Africa,1,1,9/23/2014 0:00,9/23/2014 0:00,0,0,0,2,2,2,2
154010,UGA-2014-2-151-20,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2014-09-26,Pay Locals Affected in Border Feud, State Told""",All Africa,9/26/2014,"Pay Locals Affected in Border Feud, State Told",Sigor MP Philip Rotino,1,Orwa locality,"Orwa village, most likely in Sigor constituency",West Pokot county,Sigor Constituency,1.666751,35.466647,POINT (35.466647 1.666751),132191,Kenya,501,Africa,1,1,9/24/2014 0:00,9/24/2014 0:00,0,0,0,1,1,1,1
154011,UGA-2014-2-151-21,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-10-06,TURKANA: Woman shot dead as governor visits village""",Daily Nation,10/6/2014,TURKANA: Woman shot dead as governor visits village,Kaputir chief Charles Lopuya,1,Kaputir locality,Kaputir village in Turkana South Sub-County,Turkana county,Turkana South Constituency,2.076558,35.455778,POINT (35.455778 2.076558),132911,Kenya,501,Africa,1,1,10/4/2014 0:00,10/4/2014 0:00,0,0,0,1,1,1,1
154023,UGA-2014-2-151-22,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""All Africa,2014-10-28,Turkana Governor Asks Security Council to Help Stop Area Killings""",All Africa,10/28/2014,Turkana Governor Asks Security Council to Help Stop Area Killings,Turkana East county Governor Josphat Nanok,6,Kenya,Turkana East and other county areas,,,1,38,POINT (38.000000 1.000000),131477,Kenya,501,Africa,2,4,10/7/2014 0:00,10/28/2014 0:00,0,0,0,0,0,6,0
154081,UGA-2014-2-151-23,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,2,"""Daily Nation,2014-11-23,TURKANA: Tension high after raiders kill four"";""All Africa,2014-11-27,Bandits Take Fight to Turkana South""",Daily Nation;All Africa,2014-11-23;2014-11-27,TURKANA: Tension high after raiders kill four;Bandits Take Fight to Turkana South,Sub-county administrator Titus Ekiru,1,Kotaruk locality,Kotaruk Village in Loima Sub-county,Turkana county,Loima Constituency,2.442097,35.32543,POINT (35.325430 2.442097),132911,Kenya,501,Africa,1,1,11/21/2014 0:00,11/21/2014 0:00,0,0,0,4,4,6,4
155225,SOM-2014-1-770-318,2014,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,1,"""All Africa,2014-11-03,Six Shabaab Killed in KDF Barracks, AP Camp Attacks""",All Africa,11/3/2014,"Six Shabaab Killed in KDF Barracks, AP Camp Attacks",KDF spokesman Colonel David Obonyo,2,Mombasa town,KDF Nyali Barracks in Mombasa,Mombasa county,,-4.05,39.666667,POINT (39.666667 -4.050000),123560,Kenya,501,Africa,1,1,11/2/2014 0:00,11/2/2014 0:00,0,6,0,0,6,6,6
163978,UGA-2014-2-151-8.2,2014,TRUE,Clear,2,2-151,4704,Pokot - Turkana,151,5314,Pokot - Turkana,1529,670,Pokot,1554,693,Turkana,1,"""Daily Nation,2014-04-10,TURKANA - Learning hit in border land clashes""",Daily Nation,4/10/2014,TURKANA - Learning hit in border land clashes,"Mr Kipsang Sang’ach, the Turkana South sub-county police boss.

(...) Five other people were killed, four injured and about 1,000 head of cattle stolen on Friday when raiders attacked Nakwomoru and Kaputir locations in Turkana South sub-county",1,Kaputir locality,Nakwomoru and Kaputir locations in Turkana South sub-county,Turkana county,Turkana South Constituency,2.076558,35.455778,POINT (35.455778 2.076558),132911,Kenya,501,Africa,1,1,4/4/2014 0:00,4/4/2014 0:00,0,0,0,2,2,3,2
206225,SOM-2015-1-770-133,2015,TRUE,Clear,1,1-141,337,Somalia:Government,770,750,Government of Somalia - Al-Shabaab,520,95,Government of Somalia,1578,717,Al-Shabaab,3,"""Agence France Presse,2015-01-14,Six dead in Kenya as troops battle Somali gunmen: army"";""All Africa,2015-01-15,KDF Kills Five Shabaab Raiders in Lamu Ambush"";""BBC Monitoring Africa,2015-01-16,Al-Shabab, Amisom issue conflicting claims over fighting in southeastern Kenya""",Agence France Presse;All Africa;BBC Monitoring Africa,2015-01-14;2015-01-15;2015-01-16,"Six dead in Kenya as troops battle Somali gunmen: army;KDF Kills Five Shabaab Raiders in Lamu Ambush;Al-Shabab, Amisom issue conflicting claims over fighting in southeastern Kenya",army spokesman David Obonyo; Local residents; Al-Shabab,2,Basuba locality,"on the mainland in Lamu country near Basuba, over 60 kilometres (40 miles) north of Lamu island",Lamu county,Lamu East Constituency,-1.769805,41.058928,POINT (41.058928 -1.769805),127163,Kenya,501,Africa,1,1,1/14/2015 0:00,1/14/2015 0:00,1,5,0,0,6,21,6
206306,KEN-2015-1-X1950-0,2015,TRUE,Clear,1,1-294,13646,Kenya: Northeastern Province and Coast,10589,10589,Government of Kenya - Al-Shabaab,501,91,Government of Kenya,1578,717,Al-Shabaab,4,"""Agence France Presse,2015-03-13,Three killed in Shebab attack in northern Kenya"";""All Africa,2015-03-13,3 Killed, Vehicles Burnt in Attack On Governor Roba's Convoy"";""Xinhua News Agency,2015-03-14,Kenya's top police chiefs tour insecurity-hit northern region"";""All Africa,2015-03-14,Mandera Attack - 4 Dead, Governor Survives""",Agence France Presse;All Africa;Xinhua News Agency;All Africa,2015-03-13;2015-03-13;2015-03-14;2015-03-14,"Three killed in Shebab attack in northern Kenya;3 Killed, Vehicles Burnt in Attack On Governor Roba's Convoy;Kenya's top police chiefs tour insecurity-hit northern region;Mandera Attack - 4 Dead, Governor Survives",Mandera East deputy county commissioner Elvis Korir; al-Shabaab military spokesman Abdulaziz Abu Musab,2,Fino locality,"Arabia-Omar road, between Fino and Damasa area, Mandera",Mandera county,Mandera East Constituency,3.614372,41.536833,POINT (41.536833 3.614372),135084,Kenya,501,Africa,1,1,3/13/2015 0:00,3/13/2015 0:00,2,0,2,0,4,4,4
206307,SOM-2015-3-1578-20,2015,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,4,"""BBC Monitoring Africa,2015-03-16,Al-Shabab kills one in attack in northeast Kenyan town"";""BBC Monitoring Africa,2015-03-16,Suspected Al-Shabab gunmen kill one, injure three in northeastern Kenya"";""BBC Monitoring Africa,2015-03-16,Gunmen kill four in northeastern Kenya"";""All Africa,2015-03-16,Mandera Governor, MPs Demand County Commissioner Be Replaced""",BBC Monitoring Africa;BBC Monitoring Africa;BBC Monitoring Africa;All Africa,2015-03-16;2015-03-16;2015-03-16;2015-03-16,"Al-Shabab kills one in attack in northeast Kenyan town;Suspected Al-Shabab gunmen kill one, injure three in northeastern Kenya;Gunmen kill four in northeastern Kenya;Mandera Governor, MPs Demand County Commissioner Be Replaced",Mandera East deputy County Commissioner Elvis Korir; Al-Shabab's Radio Andalus; police,1,Mandera town,Bulla-Mpya suburb in the outskirts of Mandera town,Mandera county,Mandera East Constituency,3.936631,41.867011,POINT (41.867011 3.936631),135084,Kenya,501,Africa,1,1,3/15/2015 0:00,3/15/2015 0:00,0,0,4,0,4,4,4
206311,SOM-2015-3-1578-21,2015,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,3,"""Agence France Presse,2015-03-18,New Shebab attack in northeast Kenya kills three"";""Agence France Presse,2015-03-18,New Shebab attack in northeast Kenya kills four"";""All Africa,2015-03-18,Al-Shabab Attack Kills Four in Wajer""",Agence France Presse;Agence France Presse;All Africa,2015-03-18;2015-03-18;2015-03-18,New Shebab attack in northeast Kenya kills three;New Shebab attack in northeast Kenya kills four;Al-Shabab Attack Kills Four in Wajer,"Security sources/Local police; Abdulaziz Abu Musab, a spokesman for al-Shabaab",1,Wajir town,Wajir,Wajir county,Wajir East Constituency,1.747102,40.057315,POINT (40.057315 1.747102),132201,Kenya,501,Africa,1,1,3/17/2015 0:00,3/17/2015 0:00,0,0,4,0,4,4,4
206331,SOM-2015-3-1578-22,2015,TRUE,Clear,3,1578,604,Al-Shabaab - Civilians,1578,1071,Al-Shabaab - Civilians,1578,717,Al-Shabaab,9999,1,Civilians,17,"""Xinhua News Agency,2015-04-02,1st LD: Unknown gunmen storm Kenyan college, hold hostages"";""Agence France Presse,2015-04-02,Somalia's Shebab claim Kenya university attack"";""Agence France Presse,2015-04-02,At least 15 killed in Kenya university attack: police source, media reports"";""Xinhua News Agency,2015-04-02,3rd LD Writethru-Roundup: Kenya launches manhunt for suspect behind university attack"";""Agence France Presse,2015-04-02,Two gunmen killed in Kenya university attack: government"";""Xinhua News Agency,2015-04-02,1st LD: Death toll from Kenyan university attack rises to 70: senior official"";""Agence France Presse,2015-04-02,Somali Islamists kill 70 as troops move to end Kenya siege"";""Agence France Presse,2015-04-02,At least 147 killed in Shebab attack on Kenyan university: official toll"";""Agence France Presse,2015-04-02,Somali Islamists kill 147 as troops end Kenya university massacre: official"";""BBC Monitoring Africa,2015-04-03,Garissa attack was unexpected - Kenyan interior minister"";""Agence France Presse,2015-04-03,Shock, defiance in Kenya after Shebab massacre 148 at university"";""Agence France Presse,2015-04-03,Kenya university massacre toll rises to 148: interior minister"";""Agence France Presse,2015-04-04,'Gentle' ex-teacher accused of masterminding Kenya massacre"";""Agence France Presse,2015-04-05,One of Garissa attackers identified as Kenyan law graduate: official"";""All Africa,2015-04-05,Slain Garissa Terrorist Studied Law At Nairobi University"";""BBC Monitoring Africa,2015-04-08,Al-Shabab sympathizer writes article justifying Kenyan massacre"";""Agence France Presse,2015-04-16,Somali Shebab university massacre gunmen were Kenyans: report""",Xinhua News Agency;Agence France Presse;Agence France Presse;Xinhua News Agency;Agence France Presse;Xinhua News Agency;Agence France Presse;Agence France Presse;Agence France Presse;BBC Monitoring Africa;Agence France Presse;Agence France Presse;Agence France Presse;Agence France Presse;All Africa;BBC Monitoring Africa;Agence France Presse,2015-04-02;2015-04-02;2015-04-02;2015-04-02;2015-04-02;2015-04-02;2015-04-02;2015-04-02;2015-04-02;2015-04-03;2015-04-03;2015-04-03;2015-04-04;2015-04-05;2015-04-05;2015-04-08;2015-04-16,"1st LD: Unknown gunmen storm Kenyan college, hold hostages;Somalia's Shebab claim Kenya university attack;At least 15 killed in Kenya university attack: police source, media reports;3rd LD Writethru-Roundup: Kenya launches manhunt for suspect behind university attack;Two gunmen killed in Kenya university attack: government;1st LD: Death toll from Kenyan university attack rises to 70: senior official;Somali Islamists kill 70 as troops move to end Kenya siege;At least 147 killed in Shebab attack on Kenyan university: official toll;Somali Islamists kill 147 as troops end Kenya university massacre: official;Garissa attack was unexpected - Kenyan interior minister;Shock, defiance in Kenya after Shebab massacre 148 at university;Kenya university massacre toll rises to 148: interior minister;'Gentle' ex-teacher accused of masterminding Kenya massacre;One of Garissa attackers identified as Kenyan law graduate: official;Slain Garissa Terrorist Studied Law At Nairobi University;Al-Shabab sympathizer writes article justifying Kenyan massacre;Somali Shebab university massacre gunmen were Kenyans: report",police and witnesses; al-Shabaab spokesman Sheikh Ali Mohamud Rage; Interior Cabinet Secretary Joseph Nkaissery,1,Garissa town,Moi University's College in Garissa,Garissa county,,-0.453548,39.640108,POINT (39.640108 -0.453548),129320,Kenya,501,Africa,1,1,4/2/2015 0:00,4/2/2015 0:00,0,0,142,10,152,152,152
