Link,Title,URL,Date,Content
http://www.the-star.co.ke/news/2013/03/02/wanted-by-all-means_c745168,Wanted: By All Means!,www.the-star.co.ke › Lifestyle › Word Is,"Mar. 02, 2013, 12:00 am","['Kenyans go to the polls on Monday to elect new leaders.On Thursday, Kenyan celebrities took to the stage at Uhuru Park to call for peace during and after the elections. ', ""The event titled Chagua Peace Day was headlined by top artistes like Eric Wainaina, Suzanna Owiyo and Juliani.There was a special appearance by Ghana's reggae sensation Roki Dawuni. "", 'According to Eric, who was recently appointed a Unep goodwill ambassador, the event was organised over a period of one month. ""Kenyans should know that we are bigger than that one shirt we wear for a politician. After the elections and especially in April, we plan to continue preaching peace as one country. The challenges we face are bigger than these politicians."" ', 'Suzanna of the Kisumu 100 fame said, ""We should continue with this spirit after the elections. This is a reminder of the national accord signed by the two principals back in 2008; there\'s need for unity."" ', 'Juliani and Sauti Sol both emphasized that jobless youths are vulnerable to political incitement.A passionate Juliani said, ""People don\'t understand their power. They can create the strategies required from politicians and not the other way round."" ', 'Willis Chimano echoed Juliani\'s sentiments, saying, You cannot compare 50 bob to a life.""Radio Africa Group stations Radio Jambo, Classic 105 and Kiss 100 were the media sponsors. ', ""Meanwhile, Transparency International Kenya held their 'I Run For Integrity' campaign in Nakuru and Mombasa.The audience were treated to thrilling performances by the six campaign ambassadors working with TI-Kenya to champion the message of integrity: Jua Cali, Sanaipei, Rabbit, Avril, Ala-C and Marya. "", 'At the Mombasa penultimate show, there was a breathtaking show as the ambassadors had a joint performance of the campaign anthem. ', ""'I Run For Integrity' campaign aims to impress upon the youth the importance of leadership and integrity for peace.Youth can be drivers of historic social change, said Priya Chana, director of Kenya Believe It. "", '""For instance, in the 1960s in Europe and the USA, youth movements and the rock artistes stood up and shook the system. Non-discrimination, and gender and race equality, went from being causes for protesters to being fundamental mainstream social attitudes. Kenyan youth and musical artistes can be equally ground-breaking.', '\n']"
http://www.the-star.co.ke/news/2013/03/02/nairobi-park-diary-a-new-subspecies-leo-leapus_c743914,"Nairobi Park Diary: A new subspecies, ‘Leo Leapus’",www.the-star.co.ke › Sasa,"Mar. 02, 2013, 12:00 am","['It was a crispy clear early morning as we drove through the park on a day trip.', 'As we drove towards Number 8 junction, I noticed a lioness walking through the long grass over the plain. She then began to roar loudly and walked past some nervous Cokes Hartebeest and then stood roaring again.', 'Suddenly, another lioness came bounding through the grass towards her and they greeted each other affectionately as cats do.', 'Just then, a herd of zebra walked past them. The younger lioness suddenly had a burst of energy and charged after the zebra, causing them to flee in panic, but she was not close enough to catch one of them.', 'The two lionesses jogged across the road and began to run playfully across the grasslands.', 'I guessed that they would soon cross another road behind Number 8 junction so I drove around and waited for them and sure enough, they came bounding along. It was strange to see adult lions playing tag.', 'As they crossed the second road, they both leaped playfully into the air and for a moment, it looked as if they were flying. I imagined them as a new sub species localised to the Nairobi National Park called Leo Leapus(Flying lions).', 'It seems their ability to fly is linked to their level of joy. In other words, the more they play, the more they fly. We watched them as they disappeared down into the valley.', ' ', 'The park is open daily from 6am to 7pm.', 'For more information on the park, you can link to the following websites: www.kws.org or www.nairobigreenline.com or on facebook - Nairobi National Park', '\n']"
http://www.the-star.co.ke/news/2016/02/20/five-robbery-convicts-appeal-death-sentence-in-narok_c1298261,Five robbery convicts appeal death sentence in Narok,www.the-star.co.ke › National News,"Feb. 20, 2016, 5:00 am","['FIVE men sentenced to death for violent robbery have applied for a review of the judgement.', 'They appeared before Narok chief magistrate Wilbroda Juma yesterday.', 'Mohammed Aftan, James Chege, John Njoroge, Joseph Njenga and Joseph Mwangi were sentenced on March 3, 2013 by Narok senior resident magistrate Allan Sitati.', 'They appealed for retrial 14 days later and the appeal was allowed.', 'The five were then ordered released on Sh1 million bail or Sh2 million bond, but could not raise the amount.', 'They have been remanded at the Narok police station since then.', 'The five are accused of robbing David Kimani of a car, a generator, gas cylinders, car tyres, spares, food, a Samsung mobile phone and Sh2,250 in cash. All the items were worth Sh1,611,250.', 'They committed the offence on October 7, 2011 at Ilmashariani on Narok-Maai Mahiu road.', 'The appeal will be heard on March 26.', '\n']"
http://www.the-star.co.ke/news/2016/07/29/mrc-duo-sentenced-to-death-for-2013-murder-of-changamwe-ocpd-three_c1395008,"MRC duo sentenced to death for 2013 murder of Changamwe OCPD, three cops",www.the-star.co.ke › Latest News,"Jul. 29, 2016, 12:00 pm","['Two people accused of killing Changamwe OCPD, an OCS and two police officers during the 2013 general elections were sentenced to death on Friday.', 'Bwana Mkuu Alwan and Jabiri Ali Dzuya were found guilty of killing OCPD Hezborn Otieno, OCS Salim Kimutai, police officers Stephen Maithya and Andrew Songwa.', 'Judge Martin Muya said the evidence against the accused persons was sufficient to sentence them to death', 'Two other accused, Badi Salim and Omar Salim were acquitted for lack of sufficient evidence against them.', 'The gang is alleged to have been armed with machetes when they slashed the four to death.', 'They stole two Ceska pistols and two AK47 assault rifles from the slain police officers on March 3 during the attack at Jomvu area in Miritini.', 'Among the items found at the scene of attack included notices from MRC asking area residents to boycott elections.', 'Traditional paraphernalia, including bows, arrows and machetes were also recovered from the scene.', '\n']"
http://www.the-star.co.ke/news/2016/04/15/two-killed-in-pokot-marakwet-herders-clash_c1332598,"Two killed in Pokot, Marakwet herders clash",www.the-star.co.ke › Latest News,"Apr. 15, 2016, 6:00 am","['Two Pokot herders from Tiaty, Baringo County who were looking after their cattle in Tot, Marakwet East were Thursday shot dead by suspected Marakwet herders.', 'The fighting between the two groups broke out on Thursday afternoon after the Pokot herders reportedly grazed their cattle on a watermelon farm in the Kerio valley.', 'The attacks caused panic in the area with residents in Kowow and Kaben villages deserting their homes for fear of retaliatory attacks as the armed herders engaged in a fierce shoot out that began at 2pm and lasted for more than two hours.', 'Tilem Kimutai, a resident of Tot, said the clash broke out during a Market day at Koloa, at the border of Elgeyo Marakwet and Baringo counties where traders from the two communities meet.', 'Kimutai said GSU officers rushed to the market to safeguard traders and buyers.', ' Area deputy county commissioner Eric Mulevu said the two groups were dispersed by police officers.', 'Mulevu said investigations into the cause of the deadly clashes have been launched.', 'He said the attack happened at a time when police are still pursuing Pokot bandits that killed three Marakwet herders on March 24.', 'He told the Star that local leaders and security officers will hold a meeting to reconcile residents on Friday.', 'We are going to meet with members of Marakwet and those from Tiaty to restore calm, he said.', 'Marakwet East MP Kangogo Bowen urged residents to maintain peace as leaders from the two counties find a lasting solution to the runaway insecurity.', 'Bowen told the Star on the phone that police officers have been dispatched to the area.', '\n']"
http://www.the-star.co.ke/news/2016/10/04/suspected-thug-flees-lynch-mob-leaves-behind-ceskar-pistol-7-bullets_c1431510,"Suspected thug flees lynch mob, leaves behind Ceskar pistol, 7 bullets",www.the-star.co.ke › Latest News,"Oct. 04, 2016, 12:00 pm","['Detectives in Changamwe have recovered a Ceska pistol, with seven bullets, which they believe was stolen from police officers murdered in the area in 2013.', 'The pistol was left behind by a suspected thug who escaped from a mob that wanted him to lynch him. He had attempted to steal from an M-Pesa shop at Portreitz in Changamwe. ', 'A witness told the Star that the suspect, who is believed to be a notorious criminal, dropped the weapon after he was overwhelmed by the mob.', '""He escaped before Administration Police officers on patrol arrived. He could have injured us with the weapon since police were late,"" said the witness who declined to be named.', 'Area CID boss Francis Wanjahu said they took the firearm to ballistics experts who will establish its owner.', '""We strongly believe it is a police gun. The suspect is a young man who has committed several crimes. Our officers are on the ground; he will be arrested,"" Wanjahu said.', 'He urged members of the public to remain vigilant and give police helpful information.', 'Two Ceska pistols and two AK47 assault rifles were stolen from them,', 'On July 29, judge Martin Muya sentenced two Mombasa Republican Council members - Jabiri Ali Dzuya and Bwanamkuu Alwan - to death for the attack.', ""Muya delivered the ruling after finding them guilty of killing the police officers on the eve of that year's general election."", 'Two others who had been connected tot he case - Badi Said and Omar Salim - were set free. ', '\n']"
http://www.the-star.co.ke/news/2013/03/04/i-am-satisfied-with-iebc-preparations-says-chief-eu-observer_c745840,"I am satisfied with IEBC preparations, says chief EU observer",www.the-star.co.ke › National News,"Mar. 04, 2013, 12:00 am","['The European Union chief election observer Alojz Peterle yesterday said he is satisfied with IEBC\'s preparations for the elections.""I have seen that IEBC is doing well to ensure credible and transparent polls and that Kenyans are willing to ensure that the process is peaceful,"" Peterle, a former Prime Minister of Slovenia, said.', 'He was speaking to the press in Machakos town after a meeting with the lower Eastern IEBC coordinator, Ruth Kulundu.Kulundu later took him to the IEBC storage facility in the town.', ""The chief observer said the country's new constitution has strengthened its institutions and asked those aggrieved in the polls to seek redress through the courts."", '""I see a good atmosphere and I hope it will be maintained through out the elections. What happened in 2008 will not recur,"" he said.Peterle warned that his role should not be mistaken for that of a teacher, but more of a partner who had been invited by the IEBC to witness the electoral process.', ' ', '\n']"
http://www.the-star.co.ke/news/2013/03/04/mudavadi-promise-to-voters-at-muliro-gardens-meeting_c745656,Mudavadi promise to voters at Muliro Gardens meeting,www.the-star.co.ke › Local News › Western,"Mar. 04, 2013, 12:00 am","['AMANI presidential candidate Musalia Mudavadi wound up his campaigns with a meeting in his Western home turf at the weekend.', ' ', 'The former Sabatia MP said he had campaigned in all corners of the country, including the remotest areas, and was confident of victory.', ' ', 'We have fought a good fight and have kept the faith throughout this journey. It is now time for you voters to decide. I appeal to all Kenyans to come out in large numbers and vote for me on Monday, he told supporters at Muliro Gardens in Kakamega town on Saturday.', ' ', 'Mudavadi said he had kept his promise to Kenyans and asked Western residents to elect him and avoid polarising the country by electing vengeful leaders.', ' ', 'You have encouraged us when we were down, now encourage your friends in all parts of the country to vote for Amani. You in Rift Valley Eastern, Central, Nyanza, Coast, North Eastern and Nairobi I want your vote on Monday to be your servant leader not a ruler, he said.', ' ', 'He said some presidential candidates had confined campaigns to their communities, and warned that the practice may divide the country instead of uniting Kenyans.', ' ', 'Mudavadi was accompanied by Kakamega governor candidate Soita Shitanda, UDF senator aspirant Boni Khalwale and Lurambi constituency UDF aspirant Bishop Titus Khamala.', ' ', 'Mudavadi said todays elections will restore dignity to the people of Western region who have been misused by other communities due to their divisions.', ' ', '\n']"
http://www.the-star.co.ke/news/2013/03/04/longisa-beats-giant-schools_c745613,Longisa beats giant schools,www.the-star.co.ke › Local News › Rift Valley,"Mar. 04, 2013, 12:00 am","['Longisa Boys High School emerged top in Bomet in the just released KCSE results.Longisa, which has for long been regarded as a sleeping giant, beat academic heavyweights Tenwek High School, Siongiroi girls in Chepalungu, Kaplong girls in Sotik and Simoti Secondary School.', 'Longisa posted a mean score of 8.8 to emerge the top school in Bomet district and the fourth best in the county.Tenwek has for the past 10 years been the best school in Bomet.', ' ', ' ', '\n']"
http://www.the-star.co.ke/news/2013/03/04/nyoro-doesnt-worship-the-devil-says-bishop_c745784,"Nyoro doesn’t worship the devil, says bishop",www.the-star.co.ke › Local News › Central,"Mar. 04, 2013, 12:00 am","['Christ is the Answer Ministries (Citam) Bishop Reverend David Oginde has written to all Kiambu County churches and Elders denying allegations that governor aspirant James Nyoro is a devil worshiper. ', 'The letter comes at a time that the Bishops, Pastors and faithful gathered over the weekend to pray for peace in the county for todays general election. ', 'In his letter, the Bishop said that he was aware that Nyoros rivals have been propagating that he is associated with devil worshipping.He warned that no one should speak ill of the church and individuals without substantial evidence of allegations. ', 'It has come to our attention that there are deliberate attempts to associate Nyoro with devil worshiping. He became bonified member in 2002 and has served as one of the 12 members of CITAM Deacon Board, said Oginde. ', 'Oginde said that CITAM, formerly known as Nairobi Pentecostal Church (NPC) has strict adherences to be the teachings of the Holy Bible. ', 'He said to become a member, one has to be born again, attend church for at least five years, be baptized and pass membership interviews. ', 'A group of Bishops from Kiambu led by Bishop Gerishon Njoroge of Wings of Life, Bishop Harun Ngaruiya of Soul Winning Churches International, and Bishop John Waichere of Springs of Bethel held prayers yesterday at Ndumberi Stadium. ', 'They prayed for the County political aspirants where they urged the leaders to maintain peace during this period. They prayed for Nyoro, County women representative aspirant Mary Kirika and Senator Aspirant Terry Kairu. ', ' Njoroge said that there was need for those who will lose todays election to accept defeat and support the winners during the term of service.', '\n']"
http://www.the-star.co.ke/news/2013/03/04/never-again_c745871,Never Again,www.the-star.co.ke › National News,"Mar. 04, 2013, 12:00 am","['Kenyans today troop in their millions to voting stations to elect leaders of their choice. ', 'This is a pivotal General Election. It is the first under the new constitution and the first since the country almost disintegrated after the disputed election of 2007.', 'However, we must see things in perspective. This is not Kenyas first election,  it is the tenth since Independence in 1963. There will be many more in future so long as we recognize that the country is more important than a single instance of balloting. ', 'In one sense this is not a do-or-die affair, but a periodic event where Kenyans exercise their democratic right to choose their own leaders. But given the events of 2007, the elections are the last opportunity for us as a country to get our politics right. If we bungle todays election or go back to killing each other, not only will the world give up on us as a civilized nation but Kenyans too could lose faith in their own country.', 'Every Kenyan with a vote must go out and cast it. But after the voting, the law requires that you resume your normal activities until the next election. You must not remain at the polling station nor join agitating groups creating tension in the country.', 'Whatever the outcome of this election, normal life continues for the Kenyan family. ', 'The world will not stop because of the electoral outcome, and that applies to voters as much as to the candidates. Ultimately, the fate of this country depends on the conduct of the politicians running in this election and the efficiency of the electoral authorities. It has been said many times before but it bears repeating: the losers must accept defeat with grace. There is no dignity in being a sore loser and it poses a grave danger to 40 million Kenyans.', 'As to the winner, you must not behave as if you have been granted a title to Kenya. Be magnanimous in victory. You and your supporters must respect those whom you have defeated. You have a duty of national healing to reach out to your rivals and behave like the President of everyone, not just your supporters. Revenge and political score settling are primitive and unworthy. Excluding supporters of your rivals from the political mainstream is destructive and divides the country even more. This moment calls for statesmanship.', 'The Kenyan nation has invested heavily in reforming its institutions, such as the police, the Judiciary and the Independent Electoral and Boundaries Commission. These institutions must be allowed to do their job. Have faith in them.', 'Any calls for street protests that could lead to violence must be completely rejected.  The Kenyan people must not allow themselves to be defined by one bungled election. We can and must move on.', 'When the winner is finally declared by the chairman of the IEBC, all political camps and institutions of government must obey the law and the transition mechanisms. Your constitutional duty is not to facilitate the assumption of power of your preferred person but to obey the will of the people. ', 'With the new order, the ignominy of a departing president  being booed and pelted with mud must never be repeated.  The nightmarish scenes of Kenyans tearing down the pillars of their economy must be consigned to the dustbins of history. Images of brother turning on brother are best deleted from the collective memory.', 'Here is our opportunity to shame the sceptics, naysayers and doomsday theorists. We must prove wrong those who are addicted to the image of Africa as a continent of bloodshed and suffering , such as the makers of the CNN story showing militia preparing for war in the Rift Valley. ', 'As a nation we must show that we learnt our lesson from 2007. It is a chance to demonstrate  that we have come of age and are fully prepared to take our rightful place among the community of safe and secure democracies.', 'The last time we descended into anarchy and bloodshed, more than 1,000 Kenyans were butchered and 600,000 evicted from their homes. Our country was the scene of the most shocking atrocities, such as the burning of people inside a church and buildings. Even today, there are Kenyans who are refugees in their own country. In that season of madness, the economy lost at least Sh25 billion.', 'The future of this beloved country is today in our hands once again. By all going out to vote, respecting the outcome and ensuring law and order we will be united in sending out a firm message to the world: Never again.', '\n']"
http://www.the-star.co.ke/news/2013/03/04/yumobile-counts-on-low-price-to-deliver-profits_c741837,YuMobile counts on low price to deliver profits,www.the-star.co.ke › Business › Local › Features,"Mar. 04, 2013, 12:00 am","['Essar Telecom (ETKL) entered the Kenyan market in December 2008 at a time when the mobile communications market seemed to have reached its peak. At the time, there were about 14.5 million subscribers and three other operators which seemed to leave little room for new entrants. But the operator was determined make its mark in the market. It has since gained nearly 10 per cent share of the 30million subscribers market. ', 'Though it is yet to turn a profit, losing up to $1 million (Sh87 million) a month, the top management says this is part of growth. It is confident to break even in 2014 while sticking to a low-price cost model. YuMobile CEO, MADHUR TANEJA talks about the mobile operators financial status, its future plans and other regulatory issues in the industry.', 'You have said that ETKL will  be profitable by 2014. What gives you the confidence?', 'We will turn positive at around 2014 as per our plan, we are confident about it. I do not see any challenges.Looking at our performance and growth, I have confident that we will reach there. Youth is the biggest hope for any country and for Kenya as well. Losing is  part of business, in any country the best telecom would make money in about 5 years, more often 8-10 years. ', 'What is the scale of your business losses?', 'We lose about $1 million a month. We are a very young companies though looking at the brand acceptance it would seem like we have been here forever. We do lose money but it will take time before we make money. Two years back we were losing roughly $3 million  to $3.5 million a month, so we have come a long way.Our revenues have increased 100 per cent in the last one year.', ""What is ETKL's current financial status?"", 'We are debt free. Telecom is extremely capital intensive business where we are forced to bring in a lot of money much before yet for returns come in in five to eight years time. We have already invested $500 million in Kenya. Our promoters (Essar) have just put in close to $150 million in to the business and that has been paid off to the banks. ', 'We paid because we did not want any debt for the existing parts of the business, to make our business more viable.We had to  reduce the cash calls that we have since we would end up paying interest of about 7-8  per cent, if you have the best. So if you have $200 million dollars in loans, at 7 per cent you end up paying over $1 to $1.5million interest charge.', 'So whatever money we generate will be for operations. And that is the biggest burden for any telecom company. Most of the companies end up having debt and equity, ours is all equity now.', 'So you are not  planning to take any more loans?', 'We may take debt, we are raising money now, but that is for expansion not for operating expenses. We plan to raise money in two tranches, the first will be $200 million dollars in March. ', 'This will be for capital expenditure that is,  network expansion, radio frequency and transmission . We were at 1.5 million subscribers two years ago and now we have over 3 million so its requisite that we add capacity. On technology investment,we are  either going to be bringing in either 3G or 4G. Next tranche would happen in end of 2014 on need basis. ', 'You have been running on the low pricing model since you got into the market,  will this deliver profits by next year?', 'Telecoms is all about scale of operations. We produce millions of minute a day. From the billions of minutes a month you can always drive economies of scale which otherwise you can not do with other kinds of business like FMCG. Once you achieve a scale, a critical mass, the cost of producing average minutes keeps coming down, and if you are able to manage/ increase your revenues you are able to do well.', 'Yes, we have been giving free calls for over 15months, SMS is free, sending money on networks is free, we have reduced cost of calling other networks to Sh3, you are right to wonder how are we going to make money.', 'Our philosophy is doing business at lower margins.  If you decide to do business on lower margins and you are confident that you will be able to get more scale(subscribers) then that is fine. Its also depends the speed at which you grow, and you have to keep costs low.', 'How will you manage to keep the costs low, given telecom is a capital intensive business?', 'Also 94 per cent of our sites are electrified, which is much cheaper than diesel. You do not save money you do not make money. We buy around 25 000 litres of diesel a month,  which is nothing, I know a company which buys around 300 000 litres of diesel a month. ', 'Kenya has enough electricity. When I was in Uganda (Warid) we had to buy around 400 000 litres of diesel a month. Even India does not have good power like Kenya.', 'So you will not be tempted to increase prices to be at par with other service providers?', 'Yes, we want to increase because input prices have gone up dramatically like electricity, diesel cost , our site rent has go up every year by about 5-10 per cent though MTR has come down, but looking at who can bear the tough times easily between company and individual, we thought company can bear it.', 'Looking at your tariffs  structure, why do you include a Sh1 or 2 daily charge?', 'What is the situation of you mobile money transfer service, yuCash?', 'We have really worked hard on getting the distribution in place, today we have around 6000 agents in the country and trying to come up with more everyday. We have already started advertising to send money free,this shows the confidence we have in the distribution which we did not have earlier.', 'About the new governments tax, we will pass the cost down to the consumer where we charge. If we were a little bigger we would have absorbed it. We lose substantial amount of money in yuCash, but not because we are allowing customers to send money free, but there is a huge costs on bring in the technology, distribution, branding etc', 'It is a very profitable business compared to voice, so I do not see issues with taxing it. We are paying tax on voice,data, VAS, why not mobile money transfer.', 'Why do you feel 4G is not catching on as fast as hopes', 'There are many issues. The consortium itself is an issue, between the telecom operators, and other companies that are actually the manufacturers of the equipment needed, whether to allow voice over 4G or not because there some companies that do not have voice licenses. ', ' ', '\n']"
http://www.the-star.co.ke/news/2013/03/04/spare-children-pain-of-poll-chaos-women-tell-politicians_c745657,"Spare children pain of poll chaos, women tell politicians",www.the-star.co.ke › Local News › North Eastern,"Mar. 04, 2013, 12:00 am","['WOMEN leaders have asked Kenyans to spare women and children the suffering that was witnessed during the 2007/8 post-election violence. ', ' ', 'Speaking during a peace caravan along the streets of Kitui town, Kalundu and Wikiliye trading centres, the women who were led by area District Officer Beatrice Ndenga asked Kenyans to shun election-related chaos.', ' ', 'The demonstrators included a senior manager with Young Women Christian Association Margret Kiema, Peace Nets Angeline Mwikali Elijah and Kitui OCPD Lilian Okembo.', ' ', 'This peace caravan is loaded with a two-pronged messages: We want women to be allowed free space to participate in elections and upholding of peace during the election, said Kiema.', ' ', 'Elijah said Kenyans should realise that even after March 4th, the country should remain one. Women of Kenya will continue doing businesses as usual. It is prudent to maintain peace. We must advise our people not to mill around polling centres after casting votes to avoid differences with rivals. They should go home to await results, she said.', ' ', 'The OCPD said police had put in measures to ensure adequate security and cautioned those who attempt to disrupt peace that they will be arrested and immediately charged in court by stand-by CID officers.', ' ', 'We have two lorry loads of riot squads and at least 25 patrol cars to ensure all goes well. At every tallying centres we have at least 15 security officers, said the OCPD. She said the measures were not meant to intimidate voters but to guarantee their peace.', ' ', 'Ndenga, who flagged of the peace caravan, however, said Kitui residents had vowed to ensure peace as they were aware of the destructive repercussions of violence.', '\n']"
http://www.the-star.co.ke/news/2013/03/04/national-team-off-to-dubai-for-icc-intercontinental-cup_c745781,National team off to Dubai for ICC Intercontinental Cup,www.the-star.co.ke › Sport › Local,"Mar. 04, 2013, 12:00 am","[' Kenya national cricket team players left the country yesterday for the ICC Intercontinental Cup and World Cricket League Championship against Canada in the United Arab Emirates.', 'The tour comes immediately after the country won the Africa Twenty20 show in Kampala last week, The event due to take place in Nairobi starting March 11 but was switched to Dubai due to the countrys general election.', 'Kenyans are faced not only with the challenge to maintain their new found form, but also to register their first win in the event. Dominic Wesonga, Lucas Oluoch and Emmanuel Bundi have been dropped from the squad that lifted the continental title in Uganda and replaced with Shem Obado, Elijah Otieno and Duncan Allan.', 'Kenya are sitting second from bottom with no win and three losses from four matches. They have 22 points while their opponents Canada are at the bottom with 10 points.', 'Kenya will be hoping to end their poor run in the event after what they termed as a morale boosting performance in Uganda ahead of the ICC shows.', 'Kenya have so far played Ireland, UAE, Namibia and Netherlands and have lost to all the teams except Netherlands who played for a draw.', 'In the Cricket League show which is being used as qualifiers for 2015 ICC World Cup, Kenya have also not performed well and are currently placed sixth with four points from eight matches.', 'Ireland and Scotland are on top of the eight teams table with 13 and 11 points respectively from eight matches each while Kenya have only six points from eight matches.', 'With the statistics, Kenya stand no chance of making it through to next World Cup and will have to wait until next years qualifiers.', 'Only top two teams from the Cricket League will qualify automatically for the World Cup to be hosted in Australia and New Zealand while the others will be subjected to a qualifier, where two teams will make it to the global event.', '\n']"
http://www.the-star.co.ke/news/2013/03/04/voters-names-missing-at-st-marys-karen_c746482,Voters' names missing at St Marys - Karen,www.the-star.co.ke › Latest News,"Mar. 04, 2013, 12:00 am","['A source at the polling center reveals that the officials on the ground have taken the ID numbers and voter card registration numbers of those affected and sent them to the IEBC headquarters at the Bomas of Kenya. The source, who is one of those affected, tells us that majority of those affected have opted to go home.', 'Voting in the polling center has not yet ended with a number of people still in the queues waiting to cast their ballot. The polling center is also experiencing inactive poll books which have not yet been rectified. The polling clerks have resorted to the manual printed poll register', '\n']"
http://www.the-star.co.ke/news/2013/03/04/delays-mars-voting-across-the-country_c745956,Delays mars voting across the country,www.the-star.co.ke › Latest News,"Mar. 04, 2013, 12:00 am","[' Delays have been reported in various polling stations across the country, in some areas hitches in Electronic Voter Identification Devices have forced clerks to resort to using the manual registers.', 'In Muranga voters have expressed frustrations after the Electronic Voter Identification Devices malfunctioned at Vidhu Ramji secondary school polling station. Voter at the station were forced to wait for several hours as IEBC officials tried to repair the machine.', 'Similar delays have been reported in Isiolo town despite hundreds of voters turning up for the the exercise as early as 5.30 in the morning.', ' At Acacia polling station in Isiolo voting kicked off at 6.40 am but officials were forced use to manual register after the laptops failed to function causing delay and confusion among the clerks and presiding officers. ', 'Meanwhile, Cord Presidential candidate Raila Odinga has cast his vote at Kibera primary school in Nairobi. Raila has said he is aware of hitches in various polling centres but he has been informed that the IEBC is sorting them out.', ' ', ' ', '\n']"
http://www.the-star.co.ke/news/2013/03/04/12-county-ward-members-elected-unopposed_c746229,12 County Ward Members elected unopposed,www.the-star.co.ke › Latest News,"Mar. 04, 2013, 12:00 am","[' They are Sylvester Madialo (Usonga ward, Siaya county ) Michael Ooro (Rusinga Island, Homa Bay county) Joseph Osano (Chemelil ward, Kisumu county) , Ronald Asiga (Wasimbete ward, Migori county) and Michael Osongo (Central Kanyamkago, Migori county)  all from ODM', 'URP include Mohammed Shabure (Kiliwehiri ward,) Emoi Hassan ( Banissa ward), Ibrahim Ahmed (Wargadad ward) and Wariyo Ibrahim (Shimbir Fatuma ward)  Joseph Koech (Kipsomba ward, Uasin Gishu County). TNA has John Njenga (Karai ward, Kiambu County)and Hassan Abdulla (Guba ward).', '\n']"
http://www.the-star.co.ke/news/2013/03/04/google-designs-a-special-doodle-for-kenya-elections_c745984,Google designs a special doodle for Kenya elections,www.the-star.co.ke › Latest News,"Mar. 04, 2013, 12:00 am","['A Google ""doodle"" is a decoration of the Google logo. Over the years, doodles have become one of the most beloved parts of Google. ', ' ', '\n']"
http://www.the-star.co.ke/news/2013/03/04/corridors-of-power_c745866,Corridors of Power,www.the-star.co.ke › National News › Corridors of Power,"Mar. 04, 2013, 12:00 am","['Chief spy Michael Gichangi, Inspector General of Police David Kimaiyo and Chief Justice Willy Mutunga were seen together at the Serena hotel on Saturday. It is not clear what the three senior government officials were discussing, but tongues have since been wagging about the meeting that surprised many especially because it was in public.', '===', 'Some powerful people from Nyeri are quietly planning to reach out to businesswoman Mary Wambui should she win the Othaya parliamentary seat. The businessmen said although the President has openly backed Gichuki Mugambi to succeed him, they are not sure the man will win against Wambui. Since they plan to use their MP to push for business, the traders say they will have to work with whoever wins.', '===', 'Was it part of the wider plan to disenfranchise some people or was it just coincidence that some public service vehicles were withdrawn from parts of Western and Central Kenya? This rendered many unable to travel to their respective destinations. Corridors told you a few weeks ago that some PSV operators were considering this scheme but had not firmed it up.', '===', 'George Aladwa, the former mayor of Narobi, was spotted with Federal Party of Kenya candidate for Nairobi governor Philip Kisia at a hotel in Nairobi a few days ago. Aladwa was backing Dr Evans Kidero for the seat but towards the end of the campaign he asked Philip Kisia for ""facilitation"" despite Kidero having facilitated his campaigns for many months. ', '===', ""Was Jimnah Mbaru played by some TNA people who promised to get Mike Sonko and Rachel Shebesh to back him? We are told that some brokers had guaranteed Mbaru that the two had made up their mind to ditch Waititu for him and it wouldn't have mattered even if Uhuru prevailed upon them. But Sonko and Shebesh stood their ground when word went out and decided against backing Mbaru. They instead affirmed their faith in 'Baba Yao'. The brokers have since gone underground!"", '\n']"
http://www.the-star.co.ke/news/2013/03/04/22000-police-officers-deployed-for-rift-polls_c745682,"22,000 police officers deployed for Rift polls",www.the-star.co.ke › Local News › Rift Valley,"Mar. 04, 2013, 12:00 am","['Preparations for todays polls in the Central Rift entered its last stage yesterday morning.Election officials were at the weekend busy dispatching various materials and personnel to polling centres in the region.', 'Squads of anti-riot and regular police officers patrolled the streets and estates of major towns in the region.Rift Valley police boss Levy Mwandi said more than 22,000 police officers have been deployed across the province in readiness for the elections.', 'Officers from the anti riot, GSU and rapid deployment police were sent to areas considered hot spots, including Bomet, Sotik, and the North Rift.', 'Security was beefed-up in areas plagued by rampant cases of cattle rustling and inter tribal clashes in recent months.Campaigns in the region have been peaceful and we hope this will continue. We are however playing it safe and we have deployed police officers in hot spot areas in case of anything during and after the voting, Mwandi said.', 'Meanwhile, 1,056 biometric voter registration kits were distributed to 2,946 polling stations in the four counties of Central Rift.Election officers from Nakuru, Laikipia, Baringo and Samburu had by early yesterday received the kits and ballot papers for their constituencies.', 'IEBC Central Rift coordinator Ali Ibrahim said the materials would be accorded tight security in all of the regions 23 constituencies.Ibrahim said the commission has trained security officers who will be involved with the voting.', 'A delegation of election observers from the US, the European Union and African Union are on the ground.The observers have toured various polling stations and tallying centres in the region.', '\n']"
